,Datetime,Open,High,Low,Close,Adj Close,Volume,Stock,Open Rolling Mean 50 days,Open Rolling Mean 200 days,Open Rolling Mean 10 days,Open Rolling Mean 40 days,rsi,MB,UB,LB,TR,ATR,macd,signal,di+,di-,adx,%K,%D,RSI_Strength,Bollinger_Strength,ADX_Strength,RM Signal,RM_Trend,MACD_Trend,ATR_Signal,ATR_Trend,ADX_Signal,ADX_Trend,Stochastic_Signal
1496,2023-12-07 15:29:00+05:30,4756.0,4765.0,4744.7998046875,4744.7998046875,4744.7998046875,275,ABB.NS,4728.077001953125,4720.690739746094,4758.995068359375,4734.320007324219,48.92465453486036,4755.43927873884,4772.839336966214,4738.039220511465,20.2001953125,7.687874932096502,7.970236549037509,9.618387295725135,45.28794668494843,27.66600027884372,37.44110891424371,9.724442474794639,45.60179167207867, ,,Strong Trend,Bullish,Bullish,Hold,Hold,Hold,Bullish Trend,Bullish Trend,Hold
1497,2023-12-04 09:15:00+05:30,1959.550048828125,1986.8499755859375,1959.4000244140625,1963.75,1963.75,0,ACC.NS,,,,,,,,,,,,,,,,,, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1498,2023-12-04 09:16:00+05:30,1964.300048828125,1968.75,1955.550048828125,1960.0,1960.0,26264,ACC.NS,,,,,,,,,13.199951171875,,,,,,,,, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1499,2023-12-04 09:17:00+05:30,1959.699951171875,1970.0,1959.699951171875,1965.0999755859375,1965.0999755859375,37691,ACC.NS,,,,,,,,,10.300048828125,,,,,,,,, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1500,2023-12-04 09:18:00+05:30,1966.25,1967.0999755859375,1956.199951171875,1957.199951171875,1957.199951171875,32715,ACC.NS,,,,,,,,,10.9000244140625,,,,,,,,, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1501,2023-12-04 09:19:00+05:30,1958.5,1961.1500244140625,1956.5999755859375,1957.75,1957.75,22043,ACC.NS,,,,,,,,,4.550048828125,,,,,,,,, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1502,2023-12-04 09:20:00+05:30,1956.800048828125,1960.5,1955.25,1960.5,1960.5,24999,ACC.NS,,,,,,,,,5.25,,,,,,,,, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1503,2023-12-04 09:21:00+05:30,1954.5,1955.0,1953.0,1954.050048828125,1954.050048828125,24147,ACC.NS,,,,,,,,,7.5,,,,,,,,, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1504,2023-12-04 09:22:00+05:30,1953.300048828125,1958.0999755859375,1953.300048828125,1957.0,1957.0,7879,ACC.NS,,,,,,,,,4.7999267578125,,,,,,,,, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1505,2023-12-04 09:23:00+05:30,1959.0,1961.0,1959.0,1959.3499755859375,1959.3499755859375,15792,ACC.NS,,,,,,,,,4.0,,,,,,,,, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1506,2023-12-04 09:24:00+05:30,1960.5,1965.5,1960.050048828125,1965.5,1965.5,7854,ACC.NS,,,1959.2400146484374,,,,,,6.1500244140625,,,,,,,,, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1507,2023-12-04 09:25:00+05:30,1965.0,1965.949951171875,1960.5999755859375,1960.5999755859375,1960.5999755859375,11884,ACC.NS,,,1959.785009765625,,,,,,5.3499755859375,,,,,,,,, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1508,2023-12-04 09:26:00+05:30,1961.0,1963.449951171875,1959.550048828125,1962.0999755859375,1962.0999755859375,10728,ACC.NS,,,1959.4550048828125,,,,,,3.89990234375,,,,,,,,, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1509,2023-12-04 09:27:00+05:30,1963.449951171875,1965.0,1962.0999755859375,1964.9000244140625,1964.9000244140625,7686,ACC.NS,,,1959.8300048828125,,,,,,2.9000244140625,,,,,,,,, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1510,2023-12-04 09:28:00+05:30,1964.9000244140625,1971.9000244140625,1964.9000244140625,1969.0,1969.0,19771,ACC.NS,,,1959.6950073242188,,60.64476274546651,1961.199994768415,1969.090672057979,1953.3093174788512,7.0,,,,,,,47.267390073530734,, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1511,2023-12-04 09:29:00+05:30,1970.0,1972.5,1964.449951171875,1965.5999755859375,1965.5999755859375,12743,ACC.NS,,,1960.8450073242188,,54.621942916562666,1961.3321358816963,1969.4479512176954,1953.2163205456973,8.050048828125,6.319548978819284,,,,,,64.6152594150641,, ,Overbought,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1512,2023-12-04 09:30:00+05:30,1964.25,1965.75,1961.1500244140625,1964.75,1964.75,7897,ACC.NS,,,1961.5900024414063,,53.199537088961065,1961.671421595982,1969.931968222121,1953.4108749698432,4.5999755859375,6.141742417130185,,,,,,60.256410256410255,57.37968658166836, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Bullish
1513,2023-12-04 09:31:00+05:30,1964.0999755859375,1966.8499755859375,1961.800048828125,1964.9000244140625,1964.9000244140625,13431,ACC.NS,,,1962.55,,53.43005373220948,1961.6571393694196,1969.8945842734815,1953.4196944653577,5.0499267578125,6.032847233216956,,,,,,61.02576622596154,61.96581196581197, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Bearish
1514,2023-12-04 09:32:00+05:30,1965.5999755859375,1969.25,1965.449951171875,1967.949951171875,1967.949951171875,15385,ACC.NS,,,1963.7799926757812,,57.96314543262244,1962.4249965122767,1970.859157227287,1953.9908357972665,4.3499755859375,5.87037462117925,,,,,,76.66641626602564,65.9828642494658, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Bullish
1515,2023-12-04 09:33:00+05:30,1968.5999755859375,1972.0,1968.050048828125,1971.9000244140625,1971.9000244140625,5537,ACC.NS,,,1964.739990234375,,62.98808400519222,1963.4357125418526,1972.7338174061908,1954.1376076775143,4.050048828125,5.6997300688935955,,,,,,96.92320212339743,78.2051282051282, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1516,2023-12-04 09:34:00+05:30,1972.8499755859375,1974.300048828125,1971.75,1973.6500244140625,1973.6500244140625,6491,ACC.NS,,,1965.9749877929687,,64.98505421733171,1964.375,1974.876071307616,1953.873928692384,2.550048828125,5.412250635376812,,,,,,96.94824918333428,90.17928919091912, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1517,2023-12-04 09:35:00+05:30,1973.6500244140625,1976.8499755859375,1972.9000244140625,1976.0,1976.0,11087,ACC.NS,,,1966.839990234375,,67.51939013760301,1965.9428536551338,1976.3636493781141,1955.5220579321535,3.949951171875,5.281988062276809,,,,,,96.39075061812866,96.75406730828679, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Bearish
1518,2023-12-04 09:36:00+05:30,1976.449951171875,1976.949951171875,1971.300048828125,1973.8499755859375,1973.8499755859375,15809,ACC.NS,,,1968.3849853515626,,63.02483065187933,1967.1464233398438,1977.0364366025594,1957.256410077128,5.64990234375,5.314043609978394,,,,,,82.72989404676088,92.0229646160746, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Bearish
1519,2023-12-04 09:37:00+05:30,1973.4000244140625,1976.25,1969.25,1969.25,1969.25,10920,ACC.NS,,,1969.3799926757813,,54.643818329274254,1967.8535679408483,1976.7815809424703,1958.9255549392262,7.0,5.457991876807862,,,,,,55.74715869229689,78.28926778572882, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Bearish
1520,2023-12-04 09:38:00+05:30,1970.949951171875,1971.9000244140625,1968.800048828125,1969.3499755859375,1969.3499755859375,3508,ACC.NS,,,1969.9849853515625,,54.784550943456594,1968.1285661969866,1976.9865597422177,1959.2705726517556,3.0999755859375,5.260361097587445,,,,,,56.321734250035085,64.93292899636428, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Bearish
1521,2023-12-04 09:39:00+05:30,1968.8499755859375,1969.949951171875,1963.0,1964.4000244140625,1964.4000244140625,3128,ACC.NS,,,1969.8699829101563,,47.00746742710765,1968.3999982561384,1976.5207840366556,1960.279212475621,6.949951171875,5.399582495595785,,,,,,27.873579346148446,46.647490762826806, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Bearish
1522,2023-12-04 09:40:00+05:30,1963.449951171875,1964.75,1960.0,1960.699951171875,1960.699951171875,5125,ACC.NS,,,1969.7899780273438,,42.18657925445603,1968.2999965122767,1976.7561945856708,1959.8437984388827,4.75,5.346886276279326,0.8804514455052868,,,,,4.12951733475449,29.441610310312672, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1523,2023-12-04 09:41:00+05:30,1959.699951171875,1960.050048828125,1955.0,1955.1500244140625,1955.1500244140625,5876,ACC.NS,,,1969.3499755859375,,36.19110359136671,1967.6035679408483,1978.358597034804,1956.8485388468926,5.699951171875,5.375119874765481,-0.05101084872899264,,,,,0.6834840446238891,10.895526908508941, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1524,2023-12-04 09:42:00+05:30,1955.1500244140625,1956.550048828125,1953.0,1956.0,1956.0,5111,ACC.NS,,,1968.30498046875,,37.65251388873013,1966.6749965122767,1978.9279100518866,1954.4220829726669,3.550048828125,5.231089790450892,-0.7159283175678866,,,,,12.526121571065966,5.779707650148115, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Bullish
1525,2023-12-04 09:43:00+05:30,1955.1500244140625,1955.550048828125,1951.8499755859375,1954.9000244140625,1954.9000244140625,3282,ACC.NS,,,1966.9599853515624,,36.487850334241806,1965.9107142857142,1979.5884869860581,1952.2329415853703,4.1500244140625,5.146807322239031,-1.3056863663064178,,,,,12.151600776192861,8.453735463960905, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Bullish
1526,2023-12-04 09:44:00+05:30,1954.050048828125,1958.0,1952.6500244140625,1954.5999755859375,1954.5999755859375,3734,ACC.NS,,,1965.0799926757813,,36.159286369074565,1965.1857125418526,1980.056699616682,1950.3147254670232,5.3499755859375,5.162469890420561,-1.772726405900812,,,,,10.956185955578036,11.877969434278954, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1527,2023-12-04 09:45:00+05:30,1954.949951171875,1959.050048828125,1952.4000244140625,1959.050048828125,1959.050048828125,5162,ACC.NS,,,1963.2099853515624,,44.18659690580761,1964.767857142857,1979.9724824320635,1949.5632318536507,6.6500244140625,5.275964684327692,-1.7914934178750173,,,,,28.685578667341055,17.264455133037316, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Bullish
1528,2023-12-04 09:46:00+05:30,1958.199951171875,1958.949951171875,1955.0,1956.699951171875,1956.699951171875,1727,ACC.NS,,,1961.3849853515626,,41.237632765425616,1963.9642857142858,1979.5944526215728,1948.3341188069987,4.050048828125,5.183324021552951,-1.958424060246216,,,,,19.32263069074356,19.65479843788755, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1529,2023-12-04 09:47:00+05:30,1957.0,1959.1500244140625,1955.75,1957.4000244140625,1957.4000244140625,6304,ACC.NS,,,1959.7449829101563,,42.46937624467215,1962.9285714285713,1978.2363951237317,1947.620747733411,3.4000244140625,5.049751729089424,-2.01443411571222,,,,,22.111769826718348,23.37332639493432, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Bearish
1530,2023-12-04 09:48:00+05:30,1957.4000244140625,1957.4000244140625,1952.050048828125,1952.949951171875,1952.949951171875,2492,ACC.NS,,,1958.389990234375,,37.14005504974162,1961.449994768415,1976.3224985919646,1946.5774909448655,5.3499755859375,5.072055353994338,-2.3663441480321126,-1.6986123587238515,12.200954384137665,27.460170522089683,,4.38237711495533,15.272259210805748, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1531,2023-12-04 09:49:00+05:30,1952.949951171875,1956.300048828125,1951.0,1954.0,1954.0,7949,ACC.NS,,,1956.7999877929688,,39.08257101946971,1959.8785661969866,1972.7892277510673,1946.967904642906,5.300048828125,5.088864841051726,-2.5356913537495984,-1.8861666459785935,11.27585244356813,26.942614522293113,,11.56071539453011,12.684954112067928, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1532,2023-12-04 09:50:00+05:30,1953.75,1955.5999755859375,1952.199951171875,1953.300048828125,1953.300048828125,1310,ACC.NS,,,1955.8299926757813,,38.234391621292076,1958.4107142857142,1969.1186618997176,1947.7027666717108,3.4000244140625,4.965223197401767,-2.6915988053056026,-2.0623906002514714,10.442414779380487,24.95119171617289,,9.10910426980198,8.350732259762474, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Bullish
1533,2023-12-04 09:51:00+05:30,1952.6500244140625,1954.199951171875,1952.0,1952.75,1952.75,2292,ACC.NS,,,1955.125,,37.544830255710366,1957.232142857143,1966.4349008322904,1948.0293848819954,2.199951171875,4.764091222073327,-2.824158386383715,-2.22598637340527,9.688605617577167,23.45300720802342,,8.373195960587106,9.681005208306399, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1534,2023-12-04 09:52:00+05:30,1952.300048828125,1954.800048828125,1952.0,1954.800048828125,1954.800048828125,1838,ACC.NS,,,1954.8400024414063,,41.76065785246031,1956.192862374442,1962.5257560177438,1949.8599687311403,2.800048828125,4.6220983151419395,-2.7399496682355675,-2.334758863239049,9.921273225917377,21.796747064166176,,20.053079787165515,12.511793339184868, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Bullish
1535,2023-12-04 09:53:00+05:30,1954.949951171875,1958.0,1954.050048828125,1957.8499755859375,1957.8499755859375,1557,ACC.NS,,,1954.8199951171875,,47.444505925648755,1955.7250017438616,1960.2823632022016,1951.1676402855217,3.949951171875,4.573776625985568,-2.4103988194217436,-2.350582798508631,14.075774797345126,20.288552174263128,,49.81800426136363,26.08142666970542, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Bullish
1536,2023-12-04 09:54:00+05:30,1957.1500244140625,1957.6500244140625,1955.0,1957.6500244140625,1957.6500244140625,1183,ACC.NS,,,1955.1299926757813,1961.3562469482422,47.11983085029544,1955.5071498325892,1959.3238260310238,1951.6904736341546,2.8499755859375,4.450494060068602,-2.1400620501092362,-2.3069432175753963,13.120163198741205,18.911151920583062,,73.48053629717553,47.78387344856824, ,,Invalid Value,,,Bullish,Hold,Hold,Hold,Hold,Bullish
1537,2023-12-04 09:55:00+05:30,1956.949951171875,1958.0,1956.3499755859375,1958.0,1958.0,1692,ACC.NS,,,1955.3299926757813,1961.291244506836,47.79325412813847,1955.7107195172991,1959.7282224721946,1951.6932165624037,1.6500244140625,4.251177380995559,-1.87707159668048,-2.218478842608047,12.794165357458272,17.64982978186437,,85.88931326293718,69.72928460715877, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1538,2023-12-04 09:56:00+05:30,1958.0,1959.5999755859375,1957.300048828125,1959.0,1959.0,5219,ACC.NS,,,1955.3099975585938,1961.1337432861328,49.76193414762315,1955.925005231585,1960.2866556638812,1951.5633547992886,2.2999267578125,4.112924775301635,-1.5727953305163282,-2.086367251630208,14.506833877438918,16.49196751669006,,93.02351989325915,84.13112315112396, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1539,2023-12-04 09:57:00+05:30,1959.1500244140625,1959.949951171875,1956.1500244140625,1956.8499755859375,1956.8499755859375,1566,ACC.NS,,,1955.525,1961.1199951171875,45.76598969002783,1956.0642874581474,1960.4106281740885,1951.7179467422063,3.7999267578125,4.090840283605479,-1.4822653525927763,-1.9633304376238747,13.569777944394227,17.242564775225464,,65.36321230802804,81.42534848807479, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Bearish
1540,2023-12-04 09:58:00+05:30,1956.949951171875,1958.300048828125,1956.050048828125,1957.25,1957.25,1054,ACC.NS,,,1955.4799926757812,1960.8874938964843,46.624784910311696,1956.2535749162946,1960.5589688838031,1951.948180948786,2.25,3.9614578675845893,-1.3634888326837427,-1.8416079101417326,12.705858430584133,16.305489122038804,,69.83278321830927,76.07317180653216, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Bearish
1541,2023-12-04 09:59:00+05:30,1957.25,1960.0,1956.5999755859375,1959.550048828125,1959.550048828125,1633,ACC.NS,,,1955.9099975585937,1960.8562438964843,51.390961922643186,1956.2892892020088,1960.694029409139,1951.8845489948787,3.4000244140625,3.922140078085742,-1.076707181206757,-1.6868434516310797,14.630041527904005,15.281394854598688,,95.00054253472221,76.7321793536865, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1542,2023-12-04 10:00:00+05:30,1959.800048828125,1961.0999755859375,1957.699951171875,1960.0,1960.0,2401,ACC.NS,,,1956.5150024414063,1960.9312438964844,52.288527857052756,1956.5250069754463,1961.3276529198015,1951.7223610310912,3.4000244140625,3.885698360632973,-0.8048787100774462,-1.5088084199879148,15.478265795806257,14.333756722587356,,89.10912628869094,84.64748401390749, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1543,2023-12-04 10:01:00+05:30,1960.1500244140625,1970.699951171875,1960.1500244140625,1970.699951171875,1970.699951171875,9744,ACC.NS,,,1957.2650024414063,1961.072494506836,67.60666823920666,1957.4750017438616,1966.2297140235048,1948.7202894642185,10.699951171875,4.359823862883805,0.24952929618120834,-1.15452673935705,28.022386893340812,13.455434916638492,,100.0,94.70322294113772, ,,Invalid Value,,,Hold,Bullish,Bullish,Hold,Hold,Hold
1544,2023-12-04 10:02:00+05:30,1968.949951171875,1976.75,1968.949951171875,1976.75,1976.75,10384,ACC.NS,,,1958.9299926757812,1961.4637420654296,72.90392864620995,1959.175005231585,1972.0352070065735,1946.3148034565963,7.800048828125,4.598494592361068,1.5439458237262897,-0.611627515366697,34.29641494488802,12.640127337381587,,100.0,96.36970876289699,Overbought,,Invalid Value,,,Hold,Bullish,Bullish,Hold,Hold,Hold
1545,2023-12-04 10:03:00+05:30,1976.800048828125,1978.0,1970.300048828125,1972.8499755859375,1972.8499755859375,8813,ACC.NS,,,1961.1150024414062,1961.908743286133,65.47134053196666,1960.5214320591517,1974.8011958241502,1946.2416682941532,7.699951171875,4.813081268880902,2.2355916846165655,-0.039481793590210076,33.79723279306111,11.882250165091634,,80.1922137920673,93.39740459735576, ,Overbought,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Bearish
1546,2023-12-04 10:04:00+05:30,1973.5,1974.0,1968.949951171875,1969.5,1969.5,4962,ACC.NS,1961.6349975585938,,1962.75,1962.2337432861327,59.82899306221093,1961.6785714285713,1976.0552538529496,1947.301889004193,5.050048828125,4.829435566151957,2.4897915040505723,0.46829117798745473,31.790797343681714,12.836474368310363,,67.3076923076923,82.49996869991986, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Bearish
1547,2023-12-04 10:05:00+05:30,1969.5,1975.0,1969.5,1971.6500244140625,1971.6500244140625,10566,ACC.NS,1961.8339965820312,,1964.0050048828125,1962.346243286133,62.08728416222879,1963.028573172433,1977.3474609218233,1948.7096854230426,5.5,4.875606097140764,2.8288038271623464,0.9418248756062052,31.127322605409518,12.08148511960179,,75.57701697716345,74.35897435897435, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Bullish
1548,2023-12-04 10:06:00+05:30,1970.449951171875,1976.550048828125,1970.449951171875,1974.0,1974.0,3109,ACC.NS,1961.9569946289062,,1965.25,1962.5824920654297,64.44032584220074,1964.3999982561384,1978.9792321320856,1949.8207643801911,6.10009765625,4.959732355156243,3.246296246055863,1.4038362245936282,31.134630652558748,11.377110986795547,,83.29850457191205,75.3944046189226, ,,Invalid Value,,,Hold,Hold,Hold,Hold,Hold,Hold
1549,2023-12-04 10:07:00+05:30,1974.9000244140625,1974.9000244140625,1973.1500244140625,1974.0,1974.0,892,ACC.NS,1962.26099609375,,1966.825,1962.8687438964844,64.44032584220074,1965.5535714285713,1980.429882540415,1950.6772603167276,1.75,4.739662214092248,3.5362218144302915,1.8311398680127122,29.334366695136293,10.719264645925602,31.209358264183372,82.6086956521739,80.49473906708313, ,,Strong Trend,,,Hold,Hold,Hold,Bullish Trend,Bullish Trend,Hold
1550,2023-12-04 10:08:00+05:30,1974.0,1975.5999755859375,1972.800048828125,1974.949951171875,1974.949951171875,4724,ACC.NS,1962.41599609375,,1968.5300048828126,1963.096243286133,65.44575939998151,1966.7892804827009,1981.708246683736,1951.8703142816657,2.7999267578125,4.606919146861319,3.797603863089762,2.2250422013656537,28.523059318126908,10.104266701509273,32.45844880487566,86.10453023680024,84.00391015362872, ,,Strong Trend,,,Hold,Hold,Hold,Bullish Trend,Bullish Trend,Hold
1551,2023-12-04 10:09:00+05:30,1975.0,1979.949951171875,1974.5,1979.949951171875,1979.949951171875,7430,ACC.NS,1962.74599609375,,1970.3050048828125,1963.221243286133,70.21876280342619,1968.357134137835,1983.8541561945044,1952.8601120811654,5.449951171875,4.664509100339423,4.352462392785128,2.6510536162372107,32.20985891797945,9.528796153303688,34.07583989063493,100.0,89.57107529632471,Overbought,,Strong Trend,,,Hold,Hold,Hold,Bullish Trend,Bullish Trend,Hold
1552,2023-12-04 10:10:00+05:30,1979.949951171875,1982.800048828125,1978.4000244140625,1980.3499755859375,1980.3499755859375,10273,ACC.NS,1963.208994140625,,1972.3199951171875,1963.6137420654297,70.56902735188424,1969.8821323939733,1985.5962346625536,1954.168030125393,4.4000244140625,4.646471081816089,4.768911264848612,3.0750450467339916,33.85740012605802,8.989847933997714,35.80557971631585,90.84084769275701,92.31512597651908,Overbought,,Strong Trend,,,Hold,Hold,Hold,Bullish Trend,Bullish Trend,Bearish
1553,2023-12-04 10:11:00+05:30,1979.699951171875,1981.9000244140625,1978.9000244140625,1978.9000244140625,1978.9000244140625,4201,ACC.NS,1963.7129931640625,,1974.2749877929687,1964.0037414550782,67.47143026764093,1971.4571358816963,1986.0077558683292,1956.9065158950634,3.0,4.534352723709973,4.926356416691306,3.445600905323303,31.954907573067704,8.484696366444753,37.37561952898712,85.42046948014018,92.08710572429906, ,,Strong Trend,,,Hold,Hold,Hold,Bullish Trend,Bullish Trend,Bearish
1554,2023-12-04 10:12:00+05:30,1978.0,1979.0,1975.9000244140625,1977.5999755859375,1977.5999755859375,3479,ACC.NS,1964.2069921875,,1975.1799926757812,1964.3137420654298,64.7279998316792,1972.9107055664062,1985.4159451432354,1960.4054659895771,3.0999755859375,4.436816576003459,4.890856418364365,3.7348353320288252,30.17036730744913,11.786920811170829,37.82116032414742,80.15244768929,85.47125495406239, ,,Strong Trend,,,Hold,Hold,Hold,Bullish Trend,Bullish Trend,Bearish
1555,2023-12-04 10:13:00+05:30,1976.6500244140625,1980.0,1976.6500244140625,1976.6500244140625,1976.6500244140625,1801,ACC.NS,1964.5599926757814,,1975.164990234375,1964.5149932861327,62.7211523541191,1974.1321323939733,1984.3010282055504,1963.9632365823961,3.3499755859375,4.363010854038754,4.732193455339711,3.9344081521330807,29.767816826221573,11.13249888621688,38.34674238418575,75.49800603054177,80.35697439999065, ,,Strong Trend,,,Hold,Hold,Hold,Bullish Trend,Bullish Trend,Bearish
1556,2023-12-04 10:14:00+05:30,1977.300048828125,1980.0,1977.0,1980.0,1980.0,5462,ACC.NS,1964.8959936523438,,1975.5449951171875,1964.6262451171874,66.64820266736169,1975.5607038225446,1982.4902641624042,1968.631143482685,3.3499755859375,4.2943024897360935,4.818675954387572,4.111333482024182,28.12415183968136,10.517804878295737,38.828031890462924,87.63776684325974,81.0960735210305, ,,Strong Trend,,,Hold,Hold,Hold,Bullish Trend,Bullish Trend,Hold
1557,2023-12-04 10:15:00+05:30,1980.0,1981.5,1977.0,1978.0999755859375,1978.0999755859375,2631,ACC.NS,1965.1959936523438,,1976.5949951171874,1964.784994506836,62.61905906223989,1976.0892769949776,1982.569474371599,1969.6090796183562,4.5,4.3082376393285715,4.681155087226216,4.225334798606961,28.491788811773933,9.940065512058117,39.44755677480439,66.06469240260886,76.40015509213679, ,,Strong Trend,,,Hold,Hold,Hold,Bullish Trend,Bullish Trend,Bearish
1558,2023-12-04 10:16:00+05:30,1977.6500244140625,1979.3499755859375,1972.6500244140625,1973.5999755859375,1973.5999755859375,4342,ACC.NS,1965.528994140625,,1977.3150024414062,1964.8149963378905,54.253581589960724,1975.8642752511162,1982.4548888962765,1969.2736616059558,6.699951171875,4.470091602024723,4.163858963266421,4.213036438702079,26.93442203230064,14.71588160159001,38.79441096800557,33.57394676537987,62.42546867041616, ,,Strong Trend,,,Bearish,Hold,Hold,Bullish Trend,Bullish Trend,Bearish
1559,2023-12-04 10:17:00+05:30,1972.3499755859375,1973.0,1970.0,1972.0,1972.0,2847,ACC.NS,1965.7069946289062,,1977.0599975585938,1964.7887451171875,51.61340929705867,1975.8035627092634,1982.5186135086833,1969.0885119098434,3.5999755859375,4.411267595902144,3.5844009460088273,4.087283222242197,25.469010333948887,17.18366432368612,37.56126753489749,22.02185792349727,40.55349903049533, ,,Strong Trend,,,Hold,Hold,Hold,Bullish Trend,Bullish Trend,Bearish
1560,2023-12-04 10:18:00+05:30,1971.3499755859375,1974.0,1969.949951171875,1973.5,1973.5,4582,ACC.NS,1965.8359936523439,,1976.7949951171875,1964.798745727539,53.87941624702402,1976.0892769949776,1981.9993245296862,1970.179229460269,4.050048828125,4.38687036628411,3.2084110164948925,3.9114795707008128,25.32418059991809,16.25286042449076,36.57249080908832,30.07507755566569,28.556960748180945, ,,Strong Trend,,,Hold,Hold,Hold,Bullish Trend,Bullish Trend,Bullish
1561,2023-12-04 10:19:00+05:30,1972.25,1972.3499755859375,1968.949951171875,1970.800048828125,1970.800048828125,1475,ACC.NS,1965.8809936523437,,1976.5199951171876,1964.8837463378907,49.39535382584048,1976.028564453125,1982.1340112827854,1969.9231176234646,4.550048828125,4.39788203928092,2.6632222988491776,3.6617949275487063,23.958115302405904,16.602700835747346,35.429090878708166,13.358011634056055,21.81831570440634, ,,Strong Trend,,,Hold,Hold,Hold,Bullish Trend,Bullish Trend,Hold
1562,2023-12-04 10:20:00+05:30,1970.800048828125,1971.0,1969.5999755859375,1971.0,1971.0,18350,ACC.NS,1966.0119946289062,,1975.6050048828124,1965.0674987792968,49.72902508684102,1975.8142787388392,1982.382518621361,1969.2460388563175,1.4000244140625,4.195744323530733,2.22159405155503,3.3737241194073353,22.670815803940574,15.71061695564008,34.369326546893284,14.801692226335273,19.41159380535234, ,,Strong Trend,,,Hold,Hold,Hold,Bullish Trend,Bullish Trend,Hold
1563,2023-12-04 10:21:00+05:30,1971.0,1976.4000244140625,1970.75,1973.9000244140625,1973.9000244140625,6500,ACC.NS,1966.1499951171875,,1974.735009765625,1965.35,54.42295849902373,1975.807137625558,1982.3834644635638,1969.2308107875522,5.6500244140625,4.293728096043952,2.0803773246229866,3.115032753422886,28.18962481262827,14.869603888652168,34.16118032325178,35.74034902168165,21.300017627357658, ,,Strong Trend,,,Hold,Hold,Hold,Bullish Trend,Bullish Trend,Bullish
1564,2023-12-04 10:22:00+05:30,1973.9000244140625,1973.9000244140625,1967.699951171875,1968.449951171875,1968.449951171875,4682,ACC.NS,1966.31599609375,,1974.3250122070312,1965.81875,45.77299433179791,1975.3428519112724,1982.9350251016797,1967.7506787208652,6.2000732421875,4.422079203905629,1.5134101318055855,2.7946864274582195,26.685902011066066,17.755658161271892,33.31776100856618,4.966855295068714,18.50296551436188, ,,Strong Trend,,,Hold,Hold,Hold,Bullish Trend,Bullish Trend,Hold
